content,score,sentiment,cleaned_content
mau verifikasi aja susah banget,1,Negatif,mau verifikasi saja susah banget
"mudah prosesnya, sangat membantu.",5,Positif,mudah prosesnya sangat membantu
mantap dengan adanya aplikasi ini..pembayaran pajak kendaraan jadi mudah tidak ngorbanin waktu kerja cukup sambil kerja juga bisa.. dan stnk fisik b8sa langsung di antar ke alamat..yg tercantum,5,Positif,mantap dengan adanya aplikasi inipembayaran pajak kendaraan jadi mudah tidak ngorbanin waktu kerja cukup sambil kerja juga bisa dan stnk fisik bsa langsung di antar ke alamatyg tercantum
"mau verifikasi saja, susah sekali. gagal terus.",1,Negatif,mau verifikasi saja susah sekali gagal terus
"aplikasi kocak, baru mau buat akun malah ga ada koneksi terus tulisannya",1,Negatif,aplikasi kocak baru mau buat akun malah ga ada koneksi terus tulisannya
"Apk milik pemerintah kenapa mesti seperti ini. Cuma mo lihat biaya pajak saja, jawabannya harus bikin akun dulu, setelah bikin akun foto ktp foto selfi, daftar kendaraan, tapi ujung-ujungnya dapat jawaban sampah. Saat ini tidak dapat diproses hub samsat terdekat. La buat apa ada aplikasi beli mahal ujungnya tetap ke samsat.",1,Negatif,aplikasi milik pemerintah kenapa mesti seperti ini cuma mo lihat biaya pajak saja jawabannya harus bikin akun dulu setelah bikin akun foto ktp foto selfi daftar kendaraan tapi ujungujungnya dapat jawaban sampah saat ini tidak dapat diproses hub samsat terdekat la buat apa ada aplikasi beli mahal ujungnya tetap ke samsat
"proses sangat mudah, dan langsung dikirim ke alamat",5,Positif,proses sangat mudah dan langsung dikirim ke alamat
ok,5,Positif,ok
"Membantu buat kita yg ngga ngga ada waktu buat urus pajak kendaraan,",5,Positif,membantu buat kita yang ngga ngga ada waktu buat urus pajak kendaraan
Proses cukup Cepat dan Seharusnya biaya pengiriman Dokumen Gratis,5,Positif,proses cukup cepat dan seharusnya biaya pengiriman dokumen gratis
"lebih mudah dan efisien ngurus perpanjang STNK, kalau bisa buat bayar pajak 5 Tahun nan juga bisa pke online dan plat nya bisa di kirim ke rumah",5,Positif,lebih mudah dan efisien ngurus perpanjang stnk kalau bisa buat bayar pajak tahun nan juga bisa pke online dan plat nya bisa di kirim ke rumah
lumayan membantu tp blm bisa bayar pke m-banking bca via hp dengan virtual acount.ketika di masukan kode bayar nya ke virtual acount ada notip kode bayar yg anda masukan tidak terdaftar/salah. atau saya yg ga tau cara bayar nya.jadi saya bayar melalui shopee pay satu hal lagi pegiriman nya tdk sesuai nama nya express.harusnya 1 hari smpe.ini smpai 3 hari.tp itu cukup membantu saya dgn cara bayar pajak ga antri.harapan nya kdepan nya signal lebih baik lagi.mksh,4,Positif,lumayan membantu tapi belum bisa bayar pke mbanking bca via hp dengan virtual acountketika di masukan kode bayar nya ke virtual acount ada notip kode bayar yang anda masukan tidak terdaftarsalah atau saya yang ga tau cara bayar nyajadi saya bayar melalui shopee pay satu hal lagi pegiriman nya tidak sesuai nama nya expressharusnya hari smpeini smpai haritp itu cukup membantu saya dengan cara bayar pajak ga antriharapan nya kdepan nya signal lebih baik lagimksh
lemot,1,Negatif,lemot
mantap,5,Positif,mantap
ok..cman proses-nya agak lama smpe ngirim ke rumah...,5,Positif,okcman prosesnya agak lama smpe ngirim ke rumah
Sesuai harapan dan presisi..salut,5,Positif,sesuai harapan dan presisisalut
mantap.. real bukan Barcelona,5,Positif,mantap real bukan barcelona
terima kasih .dokumen sudah saya terima .proses cepat gak ribet .pengiriman cepat juga .terima kasih banyak,5,Positif,terima kasih dokumen sudah saya terima proses cepat tidak ribet pengiriman cepat juga terima kasih banyak
sangt membantu cm sayanya pengiriman trlalu lama,5,Positif,sangt membantu cm sayanya pengiriman trlalu lama
mantap kagak ribet,5,Positif,mantap kagak ribet
sangat bagus sekali,5,Positif,sangat bagus sekali
baru pertama kali via kirim lumayan lama tapi iya ok lah untuk yg tidak ada waktu sangat membantu sekali.,5,Positif,baru pertama kali via kirim lumayan lama tapi iya ok lah untuk yang tidak ada waktu sangat membantu sekali
lebih baik bayar via online jauh dari pidosaeun sama parcok d lapangan🤣,5,Positif,lebih baik bayar via online jauh dari pidosaeun sama parcok d lapangan
"alhamdulillah,sangat membantu sekali,buat bayar pajak tahunan...berkas dikirim ke sesuai alamat,tnks",5,Positif,alhamdulillahsangat membantu sekalibuat bayar pajak tahunanberkas dikirim ke sesuai alamattnks
sangat membantu buat bayar pajak,5,Positif,sangat membantu buat bayar pajak
pelayanannya lama sekali...,1,Negatif,pelayanannya lama sekali
pembayaran Qris ga bisa,5,Positif,pembayaran qris ga bisa
mantapppp,5,Positif,mantapppp
"sangat membantu, tidak usah repot - repot ke samsat bisa dikirim ke rumah",5,Positif,sangat membantu tidak usah repot repot ke samsat bisa dikirim ke rumah
"Praktik, cepat dan cukup dari rumah sudah bisa bayar pajak tahunan",5,Positif,praktik cepat dan cukup dari rumah sudah bisa bayar pajak tahunan
"tolong proses nya di percepat, masa nunggu 1 bulan baru selesai",5,Positif,tolong proses nya di percepat masa nunggu bulan baru selesai
ribet banget harus verifikasi pake ktp segala mending kaga bocor data diri kita,1,Negatif,ribet banget harus verifikasi pakai ktp segala mending kaga bocor data diri kita
"sagat membantu,,,",5,Positif,sagat membantu
Luar biasa klu untuk ganti kaleng ya apakah bisa lewat aplikasi pak untuk caranya apakah sama mantappp,5,Positif,luar biasa klu untuk ganti kaleng ya apakah bisa lewat aplikasi pak untuk caranya apakah sama mantappp
jadi mudah bayar pajak,5,Positif,jadi mudah bayar pajak
aplikasi sampah tidak bisa digunakan,1,Negatif,aplikasi sampah tidak bisa digunakan
"alangkah lebih baik jika sistem nya bisa memberi akses NIK orang lain. karna kita ketahui seberapa untung negara bisa menadapatkan pajak dari kendaraan bermontor R2/R4 untuk mendapat pendapatan yang lebih. jika bisa di permudah kenapa di persulit untuk kepentingan negara bayar pajak dipermudah. jika juga sama"" tau jika membayar pajak itu bukan menjadi kepemilikan atas kendaraan tersebut seperti yg tertera di pipil PBB.",2,Negatif,alangkah lebih baik jika sistem nya bisa memberi akses nik orang lain karena kita ketahui seberapa untung negara bisa menadapatkan pajak dari kendaraan bermontor rr untuk mendapat pendapatan yang lebih jika bisa di permudah kenapa di persulit untuk kepentingan negara bayar pajak dipermudah jika juga sama tau jika membayar pajak itu bukan menjadi kepemilikan atas kendaraan tersebut seperti yang tertera di pipil pbb
sangat membantu buat para pekerja...tidak menunggu... (KLO bisa proses lebih cepat jangn sampe 1Minggu.),5,Positif,sangat membantu buat para pekerjatidak menunggu kalau bisa proses lebih cepat jangn sampe minggu
baik.. memudahkan masyarakat,5,Positif,baik memudahkan masyarakat
"cepat dan tepat, cuman tilang tidak masuk langsung ke bauar wajib pajak",5,Positif,cepat dan tepat cuman tilang tidak masuk langsung ke bauar wajib pajak
Adanya aplikasi ini sangat mempermudah bagi yang di tanah rantau kerenn,5,Positif,adanya aplikasi ini sangat mempermudah bagi yang di tanah rantau kerenn
kenapa saya tidak bisa masuk buat daftar,2,Negatif,kenapa saya tidak bisa masuk buat daftar
mau cek pajak kendraan tpi sllu bilang layanan tidak tersedia untuk sementra wktu,1,Negatif,mau cek pajak kendraan tpi sllu bilang layanan tidak tersedia untuk sementra wktu
di bawah ekspektasi,1,Negatif,di bawah ekspektasi
"udah mah susah masuk, susah ngecek kendaraan juga padahal sesuai yg di minta.katanya memudah kan tapi ko susah konoha",1,Negatif,sudah mah susah masuk susah ngecek kendaraan juga padahal sesuai yang di mintakatanya memudah kan tapi ko susah konoha
memudahkan membayar pajak kendaraan yg dulunya harus mudik sekarang tinggal online beres jadi lebih hemat budget ga perlu pulang kampung tinggal lewat hp terus di kirim deh dari sana STNK nya ..,5,Positif,memudahkan membayar pajak kendaraan yang dulunya harus mudik sekarang tinggal online beres jadi lebih hemat budget ga perlu pulang kampung tinggal lewat hp terus di kirim deh dari sana stnk nya
"tolong dong,,,,masa gabisa verifikasi akun,,,, payah",1,Negatif,tolong dongmasa gabisa verifikasi akun payah
proses tgl 8 sampai tgl 11 semoga kedepannya lebih cepat pengiriman nya,4,Positif,proses tgl sampai tgl semoga kedepannya lebih cepat pengiriman nya
cepat dan memudahkan,5,Positif,cepat dan memudahkan
ok simple,5,Positif,ok simple
"tidak ada lg yg nm calo,, 😁😁👍👍🙏",5,Positif,tidak ada lg yang nm calo
mantap,5,Positif,mantap
bisa perpanjang pajak kendaraan tahunan (tidak bisa yang 5 tahun). mudah dan proses sekitar 1 minggu,5,Positif,bisa perpanjang pajak kendaraan tahunan tidak bisa yang tahun mudah dan proses sekitar minggu
"alhamdulillah, proses sangat cepat",5,Positif,alhamdulillah proses sangat cepat
"bikin emosi, verifikasi wajah gagal terus...",1,Negatif,bikin emosi verifikasi wajah gagal terus
gabisa bayar pajak motor. layanan tidak tersedia,1,Negatif,gabisa bayar pajak motor layanan tidak tersedia
ok,5,Positif,ok
"Aplikasi ini sangat memudahkan dalam pembayaran pajak kendaraan, hanya saja perlu terus di tingkatkan dan perbaikan. terkait pajak yang sudah ganti plat nomor kendaraan apakah masih bisa pakai aplikasi ini? jika tidak bisa mungkin kami enggan untuk pajak karena jarak ke kota cukup jauh, dan biasanya buruh waktu seharian. kadang juga tidak sesuai antrian.",5,Positif,aplikasi ini sangat memudahkan dalam pembayaran pajak kendaraan hanya saja perlu terus di tingkatkan dan perbaikan terkait pajak yang sudah ganti plat nomor kendaraan apakah masih bisa pakai aplikasi ini jika tidak bisa mungkin kami enggan untuk pajak karena jarak ke kota cukup jauh dan biasanya buruh waktu seharian kadang juga tidak sesuai antrian
bagus sangat membantu,5,Positif,bagus sangat membantu
"mantap, alhamdulillah semakin mudah, semoga semakin menumbuhkan kesadaran taat pajak",5,Positif,mantap alhamdulillah semakin mudah semoga semakin menumbuhkan kesadaran taat pajak
"Mudah, aman, cepat & tepat",5,Positif,mudah aman cepat tepat
"pengiriman cepat , lebih simple , jadi gk perlu datang ke Samsat",5,Positif,pengiriman cepat lebih simple jadi tidak perlu datang ke samsat
"alhamdulilah worth it, dibanding aplikasi sim digitalnya ini better sih. plisss untuk aplikasi perpanjang sim nya di benerin lagi biar gak wasting time dan berguna. thanks",5,Positif,alhamdulilah worth it dibanding aplikasi sim digitalnya ini better sih plisss untuk aplikasi perpanjang sim nya di benerin lagi biar tidak wasting time dan berguna thanks
bagus,4,Positif,bagus
"mantap, sangat mempermudah untuk membayar pajak kendaraan gak perlu repot"" pergi ke kantor tinggal bayar dari rumah nunggu kurir datang selesai",5,Positif,mantap sangat mempermudah untuk membayar pajak kendaraan tidak perlu repot pergi ke kantor tinggal bayar dari rumah nunggu kurir datang selesai
"Aplikasi Bagus namun pengerjaan STNK cenderung lambat dan seenaknya karena tidak ada estimasi waktu kapan selesai, semoga kedepannya bisa diperbaiki , lalu diharapkan se-Indonesia bisa pakai ini, jangan buang anggaran kayak Prov banten bikin aplikasi""lagi",4,Positif,aplikasi bagus namun pengerjaan stnk cenderung lambat dan seenaknya karena tidak ada estimasi waktu kapan selesai semoga kedepannya bisa diperbaiki lalu diharapkan seindonesia bisa pakai ini jangan buang anggaran kayak prov banten bikin aplikasilagi
baik,5,Positif,baik
sudah tahun ke 3 menggunakan aplikasi ini untuk bayar pajak kendaraan dan cukup mudah penggunaannya. Terus tingkatkan pelayanannya 👍,5,Positif,sudah tahun ke menggunakan aplikasi ini untuk bayar pajak kendaraan dan cukup mudah penggunaannya terus tingkatkan pelayanannya
Sekarang sudah bisa lancar jaya ....,5,Positif,sekarang sudah bisa lancar jaya
"sangat membantu buat yg mager ke samsat, semuanya sudah lebih mudah di era digital, mantap",5,Positif,sangat membantu buat yang mager ke samsat semuanya sudah lebih mudah di era digital mantap
"aplikasi yang sangat menjengkelkan, ingin verifikasi akun gagal terus, dicoba berkali-kali tetap gagal.sangat menyebalkan",1,Negatif,aplikasi yang sangat menjengkelkan ingin verifikasi akun gagal terus dicoba berkalikali tetap gagalsangat menyebalkan
cukup membantu tapi pengirimannya terlalu lama sampai 15hari jam kerja.🙂‍↕️. tetapi tetap top..,5,Positif,cukup membantu tapi pengirimannya terlalu lama sampai hari jam kerja tetapi tetap top
praktis,5,Positif,praktis
"cepat, praktis dan aman sampai tujuan",5,Positif,cepat praktis dan aman sampai tujuan
"gak ada yang bener tah apk dari pemerintah ini, masa gw di jakarta mau bayar pajak kendaraan Lampung gak bisa di kirim. beberapa tahun lalu bisa. kek gini suruh taat bayar pajak. bikin sistem aja kagak bener",1,Negatif,tidak ada yang bener tah aplikasi dari pemerintah ini masa saya di jakarta mau bayar pajak kendaraan lampung tidak bisa di kirim beberapa tahun lalu bisa kek gini suruh taat bayar pajak bikin sistem saja kagak bener
"tolong percepat lagi pengiriman dokumennya, ini udah sebulan baru dikirim",4,Positif,tolong percepat lagi pengiriman dokumennya ini sudah sebulan baru dikirim
"sangat bagus , kalau bisa ganti kaleng juga bisa online biar praktis😅",5,Positif,sangat bagus kalau bisa ganti kaleng juga bisa online biar praktis
"proses cepat, nggak ribet",5,Positif,proses cepat tidak ribet
"pakai signal bayar pajak motor jadi tidak ribet, tinggal tunggu di rumah, STNK sudah jadi.. mantaap euuy",5,Positif,pakai signal bayar pajak motor jadi tidak ribet tinggal tunggu di rumah stnk sudah jadi mantaap euuy
"alhamdulillah di mudahkan mantap, trimakasih untuk semuanya",5,Positif,alhamdulillah di mudahkan mantap trimakasih untuk semuanya
"Mantap, sangat mudah sekali",5,Positif,mantap sangat mudah sekali
"ketika mendaftar pas bagian verifikasi trus keluar harap menunggu sudah di tunggu 1 jam bahkan sehari lebih masih sama saja, seharusnya aplikasi pembayaran pajak di permudah supaya rakyat mau bayar bukan di persulit, kita itu mau bayar bukan minta uang",1,Negatif,ketika mendaftar pas bagian verifikasi trus keluar harap menunggu sudah di tunggu jam bahkan sehari lebih masih sama saja seharusnya aplikasi pembayaran pajak di permudah supaya rakyat mau bayar bukan di persulit kita itu mau bayar bukan minta uang
memudahkan sekali bayar pajak gak harus ke samsat yg biasanya antri banget,5,Positif,memudahkan sekali bayar pajak tidak harus ke samsat yang biasanya antri banget
"sangat membantu dan mempermudah masyarakat membayar pajak tanpa harus datang langsung ke samsat, apalagi kalau sedang di luar kota, sangat mempermudah, terimakasih yang sudah menciptakan aplikasi signal",5,Positif,sangat membantu dan mempermudah masyarakat membayar pajak tanpa harus datang langsung ke samsat apalagi kalau sedang di luar kota sangat mempermudah terimakasih yang sudah menciptakan aplikasi signal
"banyak bug alasanya masi dalam perkembangan masa aplikasi pemerintah kayak gini, verivikasi ktp sama muka juga selalu gagal bukanya mempermudah malah mempersulit aneh",1,Negatif,banyak bug alasanya masi dalam perkembangan masa aplikasi pemerintah kayak gini verivikasi ktp sama muka juga selalu gagal bukanya mempermudah malah mempersulit aneh
Bagus dan terpercaya,5,Positif,bagus dan terpercaya
aplikasi ok kadang kantor pos nya yg kurang ok,5,Positif,aplikasi ok kadang kantor pos nya yang kurang ok
amanah mudah aman nyaman sampai tujuan sangat membantu,5,Positif,amanah mudah aman nyaman sampai tujuan sangat membantu
lebih efisien dan cepat ...,5,Positif,lebih efisien dan cepat
susah sekali buat akun yang mudah di persulit,1,Negatif,susah sekali buat akun yang mudah di persulit
"sebagai pengguna layanan bayar pajak kendaraan, sangat terbantu dengan kemudahan layanan signal. semoga layanan signal tetap mudah, lancar, cepat dan aman.",5,Positif,sebagai pengguna layanan bayar pajak kendaraan sangat terbantu dengan kemudahan layanan signal semoga layanan signal tetap mudah lancar cepat dan aman
pengiriman terlalu lama,4,Positif,pengiriman terlalu lama
jadi lebih mudah tidak ribett,5,Positif,jadi lebih mudah tidak ribett
