content,score,sentiment,cleaned_content
"Tolong app ini diperbaiki karena tidak bisa di install di samsung j6+, padahal di device sebelumnya redmi note 5 bisa di instal. Tertulis aplikasi ini tidak akan berfungsi untuk perangkat anda. Atau mungkin tambahkan versi sebelumnya agar device yg tdk kompatibel masih bisa menginstal app IKD ini.",1,Negatif,tolong app ini diperbaiki karena tidak bisa di install di samsung j padahal di device sebelumnya redmi note bisa di instal tertulis aplikasi ini tidak akan berfungsi untuk perangkat anda atau mungkin tambahkan versi sebelumnya agar device yang tidak kompatibel masih bisa menginstal app ikd ini
Aplikasi gajelas.. pembuatan nik bayi aja gak jadi jadi. jadi fungsi IKD apa yaaaa.. apa tergantung wilayah🥲 Kel jatirangga berarti ga ngerjain pembuatan akta dong🥲,2,Negatif,aplikasi gajelas pembuatan nik bayi saja tidak jadi jadi jadi fungsi ikd apa yaaaa apa tergantung wilayah kel jatirangga berarti ga ngerjain pembuatan akta dong
"lebih simpel,tapi tidak begitu berguna di luar rumah",5,Positif,lebih simpeltapi tidak begitu berguna di luar rumah
"hanya mau mengurus perubahan status ktp harus mondar mandir gara2 aplikasi IKD jelek katanya jaringannya(bgitu kata ibu2 petugas di kantor kecamatan ) kita juga masyarakat punya urusan lain, dn waktu sia2 untuk mengurus hari ini sangat menghambat urusan masyarakat yg buru2 mngurus administrasi yg berhubungan dengan ktp!!! ditanya ke petugas ada solusi gak biar di bantu pengurusan,jawabnya tidak ada ,harus lewat IKD ONLINE tapi kok daftarnya harus offline dulu 👎🏻👎🏻👎🏻👎🏻👎🏻",1,Negatif,hanya mau mengurus perubahan status ktp harus mondar mandir gara aplikasi ikd jelek katanya jaringannyabgitu kata ibu petugas di kantor kecamatan kita juga masyarakat punya urusan lain dn waktu sia untuk mengurus hari ini sangat menghambat urusan masyarakat yang buru mngurus administrasi yang berhubungan dengan ktp ditanya ke petugas ada solusi tidak biar di bantu pengurusanjawabnya tidak ada harus lewat ikd online tapi kok daftarnya harus offline dulu
"Katanya online, kok gk pny akun harus lapor ke petugas 🤣🤣🤣",2,Negatif,katanya online kok tidak pny akun harus lapor ke petugas
sangat baik,5,Positif,sangat baik
awalnya bisa tapi tiba2 ga kompetebel kocak,1,Negatif,awalnya bisa tapi tiba ga kompetebel kocak
mantap,5,Positif,mantap
wow,5,Positif,wow
saat pendaftaran offlline scan wajah aplikasi bug (lagging) jaringan aman hp ga ngelag.,1,Negatif,saat pendaftaran offlline scan wajah aplikasi bug lagging jaringan aman hp ga ngelag
ribet sekali mau download dokumen,1,Negatif,ribet sekali mau download dokumen
Ga niat bikin aplikasi ! Namanya digital tapi klo belum punya akun harus daftar dulu ke dukcapil kan Kocak ! gakan pernah maju sistem di indo ini emg anehh,1,Negatif,ga niat bikin aplikasi namanya digital tapi kalau belum punya akun harus daftar dulu ke dukcapil kan kocak gakan pernah maju sistem di indo ini emg anehh
kenapa setelah diperbarui tidak bisa dibuka..,2,Negatif,kenapa setelah diperbarui tidak bisa dibuka
saya kasih rating kecil karna saya iseng,1,Negatif,saya kasih rating kecil karena saya iseng
"pantes ga bsa dftr, harus datang jga ke dukcapil nya buat apaan, KLO bisa online ya buat dftr online jga, KLO fisik nya BSA pake gosend ato grabexpress, mereka BSA anter document kok, pemasukan jga buat mereka",1,Negatif,pantes ga bsa dftr harus datang jga ke dukcapil nya buat apaan kalau bisa online ya buat dftr online jga kalau fisik nya bsa pakai gosend ato grabexpress mereka bsa anter document kok pemasukan jga buat mereka
simple dan cerdas,5,Positif,simple dan cerdas
"tidak berguna masa buat akun masih offline ketempat langsung, buat apa kalo sudah digital. mending gak usah buat",1,Negatif,tidak berguna masa buat akun masih offline ketempat langsung buat apa kalau sudah digital mending tidak usah buat
sangat kurang banyak. yang harus di benahi untuk apk online ini,1,Negatif,sangat kurang banyak yang harus di benahi untuk aplikasi online ini
tidak bisa digunakan,1,Negatif,tidak bisa digunakan
Harus diupgrade terus teknologinya. Semangat. 💥.,5,Positif,harus diupgrade terus teknologinya semangat
"tolong diperbaiki sistemnya, ga cuma sekali pas buka aplikasi suruh login ulang, harus verifikasi ulang ribet",2,Negatif,tolong diperbaiki sistemnya ga cuma sekali pas buka aplikasi suruh login ulang harus verifikasi ulang ribet
sangat membantu,5,Positif,sangat membantu
"niatnya dibuat online tapi tetep suruh menghadap petugas, nggak mampu buat server online yang baik? kebocoran data udah biasa nggak usah bikin ribet lagi lah.... semoga lebih baik kedepannya",1,Negatif,niatnya dibuat online tapi tetep suruh menghadap petugas tidak mampu buat server online yang baik kebocoran data sudah biasa tidak usah bikin ribet lagi lah semoga lebih baik kedepannya
"Namanya doang digital, tapi buat masuk dengan NIK yang sudah terdaftar di KTP harus ke lokasi berhadapan dengan petugas langsung buat dapat barcode yang artinya offline bukan digital. Aneh",1,Negatif,namanya doang digital tapi buat masuk dengan nik yang sudah terdaftar di ktp harus ke lokasi berhadapan dengan petugas langsung buat dapat barcode yang artinya offline bukan digital aneh
tolong di evaluasi lagi. kami mau daftar kesulitan. aplagi kami di perantauan. untuk aktivasi sulit.. bisa di aktivasi di capil domisili tp sama saja harus datang ke kantor nya. perjalanan jauh..,1,Negatif,tolong di evaluasi lagi kami mau daftar kesulitan aplagi kami di perantauan untuk aktivasi sulit bisa di aktivasi di capil domisili tapi sama saja harus datang ke kantor nya perjalanan jauh
apk nya tidak sesuai jangan di donlod penipuan ini,1,Negatif,aplikasi nya tidak sesuai jangan di donlod penipuan ini
Aneh nih aplikasi masa saya android 16 GK bisa instal tulisannya GK suport,1,Negatif,aneh nih aplikasi masa saya android tidak bisa instal tulisannya tidak suport
saya sudah daftar dari 2023 kenapa logout sendiri terus pas mau masuk masukan pin ada tulisannya data tidak valid padahal pin sudah betul,1,Negatif,saya sudah daftar dari kenapa logout sendiri terus pas mau masuk masukan pin ada tulisannya data tidak valid padahal pin sudah betul
tingkatkan,5,Positif,tingkatkan
"IT yy bikin aplikasi ini dongo, sangat dongo...",1,Negatif,it yy bikin aplikasi ini dongo sangat dongo
mau ganti KK barcode secara online baru daftar akun di suruh kekantor ya mending offline aja,1,Negatif,mau ganti kk barcode secara online baru daftar akun di suruh kekantor ya mending offline saja
mudah di akses,5,Positif,mudah di akses
ngaur cik,1,Negatif,ngaur cik
ok,5,Positif,ok
pelayanan sungguh sangat baik & cepat pertahankan pelayanannya seperti ini,5,Positif,pelayanan sungguh sangat baik cepat pertahankan pelayanannya seperti ini
keren,5,Positif,keren
"pas daftar data tidak valid alias gagal, ga nyambung aneh banget",1,Negatif,pas daftar data tidak valid alias gagal ga nyambung aneh banget
sanagat,5,Positif,sanagat
"ke dukcapil cmn daftar apk gk jelas, keterangannya online tapi ttap aja mnta kodeny sama petugasnya kan aneh, mending di tiadakan aja apk nya ini.. tolong di benahi lagi ya",1,Negatif,ke dukcapil cmn daftar aplikasi tidak jelas keterangannya online tapi ttap saja mnta kodeny sama petugasnya kan aneh mending di tiadakan saja aplikasi nya ini tolong di benahi lagi ya
"saya sudah puny akun dan sudah gunakan aktif, saat login diminta verifikasi ulang, waktu verifikasi anehnya akun tidak di temukan. CS g ada, masak harus datang ke kantor kecamatan lagi yg birokrasinya ribet.",1,Negatif,saya sudah puny akun dan sudah gunakan aktif saat login diminta verifikasi ulang waktu verifikasi anehnya akun tidak di temukan cs g ada masak harus datang ke kantor kecamatan lagi yang birokrasinya ribet
gak guna,1,Negatif,tidak guna
"begini... ini kan aplikasi supaya apa2 bisa d urus online. konsepnya bagus supaya orang2 yg rumah nya jauh atau lg nggak ada waktu bisa ngurus online aja. nah MASALAHNYA aplikasi ini kalau mau bikin akun ujung2 nya harus kekantor lg,antri lg,nunggu lagi. kalau online ya udah online aja.nggak usah ke kantor lg. ini aplikasi berbasis online tp tetap harus ke kantor nya.kan konyolll",1,Negatif,begini ini kan aplikasi supaya apa bisa d urus online konsepnya bagus supaya orang yang rumah nya jauh atau lg tidak ada waktu bisa ngurus online saja nah masalahnya aplikasi ini kalau mau bikin akun ujung nya harus kekantor lgantri lgnunggu lagi kalau online ya sudah online ajanggak usah ke kantor lg ini aplikasi berbasis online tapi tetap harus ke kantor nyakan konyolll
oke,5,Positif,oke
"mohon fiturnya bisa bagi dokumen kak, misal bagi KK dan bagi KTP terima kasih",1,Negatif,mohon fiturnya bisa bagi dokumen kak misal bagi kk dan bagi ktp terima kasih
sangat baik dan bagus,5,Positif,sangat baik dan bagus
anehh ngga bisa verifikasi,1,Negatif,anehh ngga bisa verifikasi
hedeh ..negara Konoha bikin apk kok gini ..,5,Positif,hedeh negara konoha bikin aplikasi kok gini
aneh,1,Negatif,aneh
"benci bgt setiap habis update harus login ulang semuanya data di isi ulang, update bukannya mempermudah malah mempersulit.",1,Negatif,benci banget setiap habis update harus login ulang semuanya data di isi ulang update bukannya mempermudah malah mempersulit
sistem eror mulu,1,Negatif,sistem eror mulu
nice,5,Positif,nice
"aplikasinya tidak begitu berguna, digitalisasi itu untuk mempermudah bukan makin tambah ribettttt",1,Negatif,aplikasinya tidak begitu berguna digitalisasi itu untuk mempermudah bukan makin tambah ribettttt
"tidak bisa masuk,,susah mendaftarnya",4,Positif,tidak bisa masuksusah mendaftarnya
bermanfaat untuk data kependudukan,5,Positif,bermanfaat untuk data kependudukan
"ini mah bukan aplikasi digital, masih disuruh daftar offline ke kantor dukcapil.. ruwet lah",1,Negatif,ini mah bukan aplikasi digital masih disuruh daftar offline ke kantor dukcapil ruwet lah
ga bisa di pakai lagi,1,Negatif,ga bisa di pakai lagi
"Gimick doang ini aplikasi, ngajuin pembuatan akta kelahiran utk bayi, udah 4 bulan ga di proses proses ! buat apa online tapi ga ada yg memproses. pemerintah kerjanya ngapain aja selain bikin aplikasi gimick ??? gak ada manfaatnya !!",1,Negatif,gimick doang ini aplikasi ngajuin pembuatan akta kelahiran untuk bayi sudah bulan ga di proses proses buat apa online tapi ga ada yang memproses pemerintah kerjanya ngapain saja selain bikin aplikasi gimick tidak ada manfaatnya
"sangat membantu, hanya saja tidak semua hp bisa download app nya. klu diperangkat ku aplikasinya tdk kompitabel...",2,Negatif,sangat membantu hanya saja tidak semua hp bisa download app nya klu diperangkat ku aplikasinya tidak kompitabel
jelas singkat dapat membantu,5,Positif,jelas singkat dapat membantu
"aplikasi smapah, gaada gunanya,,gbisa download file dokumennya boomers emang gatau cara bikin aplikasi bermanfaat ...",1,Negatif,aplikasi smapah gaada gunanyagbisa download file dokumennya boomers emang gatau cara bikin aplikasi bermanfaat
faklah apa susahnya sih nyocokin input data user ama database penduduk... niat digitalisasi tapi sistem offline zaman orba masih berlaku... aneh,1,Negatif,faklah apa susahnya sih nyocokin input data user ama database penduduk niat digitalisasi tapi sistem offline zaman orba masih berlaku aneh
"aplikasi nya gak jelas suka ilang sama harus buat akun lagi, padahal akun udah puya",1,Negatif,aplikasi nya tidak jelas suka ilang sama harus buat akun lagi padahal akun sudah puya
gak guna,1,Negatif,tidak guna
"astagfirullan, gak bisa log in wae.. aya weh ganguan nya tee 😑",1,Negatif,astagfirullan tidak bisa log in wae aya weh ganguan nya tee
ini APK yang bagus,5,Positif,ini aplikasi yang bagus
aplikasinya sangat bagus,5,Positif,aplikasinya sangat bagus
"sampah, fungsi digitalisasi apaan kalau pendaftaran tetap harus offline",1,Negatif,sampah fungsi digitalisasi apaan kalau pendaftaran tetap harus offline
sistem yang dipotong anggaran nya ea kek gini.. bukan nya makin gampang malah makin ribed di kecamatan ditolak di dipCapil ditolak sistem pun nolak.,1,Negatif,sistem yang dipotong anggaran nya ea kek gini bukan nya makin gampang malah makin ribed di kecamatan ditolak di dipcapil ditolak sistem pun nolak
"Sudah dibikin sistem digital online tapi kenapa segala proses dan prosedur pengurusan masih pakai cara manual dan selalu dipersulit apabila ada kendala atau kesalahan, Apa manfaat dan kegunaannya kalau semua proses masih via manual dan selalu dipersulit dalam setiap proses yang kadang membutuhkan waktu lama dan gak pernah ada solusi",1,Negatif,sudah dibikin sistem digital online tapi kenapa segala proses dan prosedur pengurusan masih pakai cara manual dan selalu dipersulit apabila ada kendala atau kesalahan apa manfaat dan kegunaannya kalau semua proses masih via manual dan selalu dipersulit dalam setiap proses yang kadang membutuhkan waktu lama dan tidak pernah ada solusi
"data hilang setelah update ke versi ini,mau daftar ulang lagi,ini menunjukkan bahwa sistem ini belum sempurna,untuk sistem integrasi masih belum baik,kalau setiap update aplikasi mesti di daftar ulang,habis waktu kita buat antri",1,Negatif,data hilang setelah update ke versi inimau daftar ulang lagiini menunjukkan bahwa sistem ini belum sempurnauntuk sistem integrasi masih belum baikkalau setiap update aplikasi mesti di daftar ulanghabis waktu kita buat antri
apk.gk jelas malah suruh scan lg kekantor capil,1,Negatif,apkgk jelas malah suruh scan lg kekantor capil
"sama aja bohong,,tetep harus ke dukcapil buat aktifin,pdahal nik,KK dan semuanya udah lengkap,,tetep aja harus ke kantor dukcapil,,trus buat apa apk nya..",2,Negatif,sama saja bohongtetep harus ke dukcapil buat aktifinpdahal nikkk dan semuanya sudah lengkaptetep saja harus ke kantor dukcapiltrus buat apa aplikasi nya
mantap dan lumayan membantu selagi tidak ada masalah oke aja,5,Positif,mantap dan lumayan membantu selagi tidak ada masalah oke saja
aplikasi sampah gk guna ..cuma ngabisin duit negara aja..gk bisa di gunakan...,1,Negatif,aplikasi sampah tidak guna cuma ngabisin duit negara ajagk bisa di gunakan
"App yg ribet, bikin pusing, bikin emosi, yg nama ny mempermudah itu berarti individu ga perlu lagi ke dukcapil untuk mendapatkan kode Qr ny. Kan bisa langsung kirim ke email yg tercantum. Ngapaen repot repot ke kantor dukcapil lagi",1,Negatif,app yang ribet bikin pusing bikin emosi yang nama ny mempermudah itu berarti individu ga perlu lagi ke dukcapil untuk mendapatkan kode qr ny kan bisa langsung kirim ke email yang tercantum ngapaen repot repot ke kantor dukcapil lagi
lama ga buka sudah update versi begitu update versi mau login lagi dengan akun yang ada saat selfie atau swafoto gagal trus,2,Negatif,lama ga buka sudah update versi begitu update versi mau login lagi dengan akun yang ada saat selfie atau swafoto gagal trus
"gak jelas banget aplikasinya, dana buat IKD di korupsi juga kah makanya jadi useless gini?",1,Negatif,tidak jelas banget aplikasinya dana buat ikd di korupsi juga kah makanya jadi useless gini
Menerapkan sistem online tapi harus daftar via offline. Apa artinya aplikasi ini?,1,Negatif,menerapkan sistem online tapi harus daftar via offline apa artinya aplikasi ini
"saya padahal udh pas semua buat daftar akun, tiba2 ditolak sistem dan gatau yg ditolak apa.. itu udh terjadi lebih dri 3 org hari itu yg daftar aplikasi ini, dan semuanya ketolak tanpa ada alasan yg jelas kenapa ditolak oleh sistemnya pendaftaran akun_-",1,Negatif,saya padahal sudah pas semua buat daftar akun tiba ditolak sistem dan gatau yang ditolak apa itu sudah terjadi lebih dri org hari itu yang daftar aplikasi ini dan semuanya ketolak tanpa ada alasan yang jelas kenapa ditolak oleh sistemnya pendaftaran akun_
aplikasi geblek. tujuan online spy mempermudah akses. ternyata pendaftaran jg hrs k kantor dukcapil. apa gunanya ada aplikasi,1,Negatif,aplikasi geblek tujuan online spy mempermudah akses ternyata pendaftaran jg hrs k kantor dukcapil apa gunanya ada aplikasi
sangat tidak membantu.kenapa hanya untuk membuat akun harus ke kantor dulu kenapa tidak bisa buat online,1,Negatif,sangat tidak membantukenapa hanya untuk membuat akun harus ke kantor dulu kenapa tidak bisa buat online
mantaplah aplikasinya,5,Positif,mantaplah aplikasinya
"langkah terakhir minta QR Kartu keluarga,dan sudah di fotokan dengan sangat JELAS tapi tidak di terima,tolong di perbaiki saya sudah mencoba nya 6× hasilnya tetap sama",1,Negatif,langkah terakhir minta qr kartu keluargadan sudah di fotokan dengan sangat jelas tapi tidak di terimatolong di perbaiki saya sudah mencoba nya hasilnya tetap sama
"daftarnya harus offline dateng ke tempat,, hallo halloooooooooo ngelawak mulu penikmat pajak rakyat, kalo mau buat verifikasi kn bisa ada teknologi facecam yg di sempurnakan,, kalah teknologi sama pinjol2 ilegal",1,Negatif,daftarnya harus offline dateng ke tempat hallo halloooooooooo ngelawak mulu penikmat pajak rakyat kalau mau buat verifikasi kn bisa ada teknologi facecam yang di sempurnakan kalah teknologi sama pinjol ilegal
